node_id,wbs,task_name,duration,optimistic_time,pessimistic_time,baseline_start,baseline_end,resource_demand,total_cost
105,1.3.14.4,UT java team,2.20833333333333,1.77,2.65,2014-03-25 10:00:00,2014-03-27 15:00:00,Java,1875.0
179,1.3.15,feedback,23.7916666666667,23.55,24.03,2014-03-11 15:00:00,2014-04-04 10:00:00,,29314.4
106,1.3.15.1,build/technical design,0.375,0.3,0.45,2014-03-13 08:00:00,2014-03-13 17:00:00,Employee G,602.24
107,1.3.15.2,ABAP,0.375,0.3,0.45,2014-03-14 08:00:00,2014-03-14 17:00:00,ABAP,750.0
108,1.3.15.3,UT,0.375,0.3,0.45,2014-03-17 08:00:00,2014-03-17 17:00:00,Employee G,602.24
109,1.3.15.4,build/technical design,0.791666666666667,0.63,0.95,2014-03-11 15:00:00,2014-03-12 10:00:00,Employee H,301.12
110,1.3.15.5,ABAP,2.79166666666667,2.23,3.35,2014-03-21 15:00:00,2014-03-24 10:00:00,ABAP,375.0
111,1.3.15.6,UT,0.0833333333333333,0.07,0.1,2014-03-24 10:00:00,2014-03-24 12:00:00,Employee H,150.56
112,1.3.15.7,build/technical design,0.166666666666667,0.13,0.2,2014-03-14 08:00:00,2014-03-14 12:00:00,Employee G,301.12
113,1.3.15.8,ABAP,0.166666666666667,0.13,0.2,2014-03-14 13:00:00,2014-03-14 17:00:00,ABAP,375.0
114,1.3.15.9,UT,0.0833333333333333,0.07,0.1,2014-03-17 08:00:00,2014-03-17 10:00:00,Employee G,150.56
115,1.3.15.10,build/technical design,1.0,0.8,1.2,2014-03-12 10:00:00,2014-03-13 10:00:00,Employee H,602.24
116,1.3.15.11,ABAP,1.0,0.8,1.2,2014-03-13 10:00:00,2014-03-14 10:00:00,ABAP,750.0
117,1.3.15.12,UT,3.0,2.4,3.6,2014-03-14 10:00:00,2014-03-17 10:00:00,Employee H,602.24
118,1.3.15.13,build/technical design,0.166666666666667,0.13,0.2,2014-03-14 13:00:00,2014-03-14 17:00:00,Employee G,301.12
119,1.3.15.14,ABAP,0.166666666666667,0.13,0.2,2014-03-17 08:00:00,2014-03-17 12:00:00,ABAP,375.0
120,1.3.15.15,UT,0.0833333333333333,0.07,0.1,2014-03-17 13:00:00,2014-03-17 15:00:00,Employee G,150.56
121,1.3.15.16,build/technical design,0.208333333333333,0.17,0.25,2014-03-17 10:00:00,2014-03-17 15:00:00,Employee H,301.12
122,1.3.15.17,ABAP,0.791666666666667,0.63,0.95,2014-03-17 15:00:00,2014-03-18 10:00:00,ABAP,375.0
123,1.3.15.18,UT,0.0833333333333333,0.07,0.1,2014-03-18 10:00:00,2014-03-18 12:00:00,Employee H,150.56
124,1.3.15.19,build/technical design,0.375,0.3,0.45,2014-03-18 08:00:00,2014-03-18 17:00:00,Employee G,602.24
125,1.3.15.20,ABAP,0.375,0.3,0.45,2014-03-19 08:00:00,2014-03-19 17:00:00,ABAP,750.0
126,1.3.15.21,UT,0.375,0.3,0.45,2014-03-20 08:00:00,2014-03-20 17:00:00,Employee G,602.24
127,1.3.15.22,build/technical design,0.166666666666667,0.13,0.2,2014-03-18 13:00:00,2014-03-18 17:00:00,Employee G,301.12
128,1.3.15.23,ABAP,0.166666666666667,0.13,0.2,2014-03-19 08:00:00,2014-03-19 12:00:00,ABAP,375.0
129,1.3.15.24,UT,0.0833333333333333,0.07,0.1,2014-03-19 13:00:00,2014-03-19 15:00:00,Employee G,150.56
130,1.3.15.25,build/technical design,0.166666666666667,0.13,0.2,2014-03-19 08:00:00,2014-03-19 12:00:00,Employee G,301.12
131,1.3.15.26,ABAP,0.166666666666667,0.13,0.2,2014-03-19 13:00:00,2014-03-19 17:00:00,ABAP,375.0
132,1.3.15.27,UT,0.0833333333333333,0.07,0.1,2014-03-20 08:00:00,2014-03-20 10:00:00,Employee G,150.56
133,1.3.15.28,build/technical design,0.791666666666667,0.63,0.95,2014-03-19 15:00:00,2014-03-20 10:00:00,Employee H,301.12
134,1.3.15.29,ABAP,0.208333333333333,0.17,0.25,2014-03-20 10:00:00,2014-03-20 15:00:00,ABAP,375.0
135,1.3.15.30,UT,0.0833333333333333,0.07,0.1,2014-03-20 15:00:00,2014-03-20 17:00:00,Employee H,150.56
136,1.3.15.31,import WSDL,0.208333333333333,0.17,0.25,2014-03-17 10:00:00,2014-03-17 15:00:00,Java,375.0
137,1.3.15.32,spec proxy,3.375,2.7,4.05,2014-03-14 08:00:00,2014-03-17 17:00:00,Employee F[0.50 #1],602.24
138,1.3.15.33,ABAP proxy,0.291666666666667,0.23,0.35,2014-03-18 08:00:00,2014-03-18 15:00:00,ABAP,562.5
